medicamento_id,mes,anio,region,temporada,uso_previsto,uso_real,uso_prev_dif,uso_real_dif
Med_17,10,2024,Sur,Primavera,145,260,15.0,24.0
Med_17,10,2024,Norte,Invierno,172,247,27.0,-13.0
Med_17,10,2024,Oeste,Otoño,211,155,39.0,-92.0
Med_17,11,2024,Sur,Primavera,110,164,-101.0,9.0
Med_17,12,2024,Norte,Otoño,171,113,61.0,-51.0
Med_17,12,2024,Norte,Primavera,69,281,-102.0,168.0
Med_17,12,2024,Sur,Otoño,231,49,162.0,-232.0
Med_17,12,2024,Norte,Primavera,183,295,-48.0,246.0
Med_17,12,2024,Norte,Primavera,256,269,73.0,-26.0
Med_17,12,2024,Norte,Otoño,174,256,-82.0,-13.0
Med_18,1,2023,Este,Primavera,118,229,0.0,0.0
Med_18,1,2023,Oeste,Invierno,160,289,42.0,60.0
Med_18,2,2023,Oeste,Primavera,194,262,34.0,-27.0
Med_18,2,2023,Oeste,Primavera,243,265,49.0,3.0
Med_18,3,2023,Norte,Otoño,126,247,-117.0,-18.0
Med_18,4,2023,Sur,Otoño,132,95,6.0,-152.0
Med_18,4,2023,Norte,Primavera,200,290,68.0,195.0
Med_18,4,2023,Este,Otoño,106,135,-94.0,-155.0
Med_18,9,2023,Norte,Invierno,294,64,188.0,-71.0
Med_18,9,2023,Oeste,Invierno,62,180,-232.0,116.0
Med_18,11,2023,Oeste,Primavera,194,195,132.0,15.0
Med_18,12,2023,Este,Otoño,295,164,101.0,-31.0
Med_18,12,2023,Norte,Otoño,234,221,-61.0,57.0
Med_18,12,2023,Este,Invierno,133,85,-101.0,-136.0
Med_18,1,2024,Norte,Verano,122,100,-11.0,15.0
Med_18,1,2024,Sur,Verano,134,280,12.0,180.0
Med_18,1,2024,Norte,Verano,79,264,-55.0,-16.0
Med_18,2,2024,Sur,Verano,156,259,77.0,-5.0
Med_18,2,2024,Este,Primavera,78,151,-78.0,-108.0
Med_18,2,2024,Oeste,Primavera,66,260,-12.0,109.0
Med_18,2,2024,Oeste,Primavera,218,198,152.0,-62.0
Med_18,3,2024,Norte,Invierno,62,307,-156.0,109.0
Med_18,4,2024,Oeste,Invierno,81,188,19.0,-119.0
Med_18,4,2024,Este,Primavera,174,109,93.0,-79.0
Med_18,6,2024,Oeste,Invierno,297,61,123.0,-48.0
Med_18,7,2024,Norte,Invierno,254,214,-43.0,153.0
Med_18,8,2024,Norte,Verano,179,168,-75.0,-46.0
Med_18,9,2024,Norte,Verano,148,126,-31.0,-42.0
Med_18,9,2024,Oeste,Verano,97,299,-51.0,173.0
Med_18,10,2024,Sur,Otoño,162,76,65.0,-223.0
Med_18,10,2024,Sur,Primavera,292,236,130.0,160.0
Med_18,10,2024,Oeste,Primavera,106,85,-186.0,-151.0
Med_18,11,2024,Norte,Otoño,224,302,118.0,217.0
Med_18,11,2024,Oeste,Invierno,232,310,8.0,8.0
Med_18,12,2024,Sur,Invierno,293,132,61.0,-178.0
Med_18,12,2024,Norte,Invierno,260,238,-33.0,106.0
Med_19,1,2023,Sur,Invierno,122,144,0.0,0.0
Med_19,1,2023,Norte,Invierno,97,105,-25.0,-39.0
Med_19,2,2023,Oeste,Primavera,244,203,147.0,98.0
Med_19,2,2023,Oeste,Primavera,225,317,-19.0,114.0
Med_19,3,2023,Sur,Invierno,250,45,25.0,-272.0
Med_19,4,2023,Este,Verano,219,286,-31.0,241.0
Med_19,5,2023,Sur,Otoño,213,312,-6.0,26.0
Med_19,5,2023,Norte,Primavera,210,215,-3.0,-97.0
Med_19,5,2023,Este,Invierno,76,278,-134.0,63.0
Med_19,7,2023,Sur,Otoño,188,230,112.0,-48.0
Med_19,7,2023,Oeste,Otoño,110,110,-78.0,-120.0
Med_19,8,2023,Norte,Otoño,153,183,43.0,73.0
Med_19,8,2023,Norte,Otoño,140,140,-13.0,-43.0
Med_19,8,2023,Este,Otoño,184,193,44.0,53.0
Med_19,9,2023,Sur,Verano,220,293,36.0,100.0
Med_19,9,2023,Oeste,Primavera,116,228,-104.0,-65.0
Med_19,9,2023,Norte,Primavera,93,54,-23.0,-174.0
Med_19,10,2023,Este,Otoño,178,252,85.0,198.0
Med_19,10,2023,Sur,Invierno,174,114,-4.0,-138.0
Med_19,10,2023,Norte,Invierno,227,141,53.0,27.0
Med_19,11,2023,Oeste,Primavera,135,107,-92.0,-34.0
Med_19,11,2023,Norte,Invierno,197,54,62.0,-53.0
Med_19,12,2023,Este,Primavera,206,202,9.0,148.0
Med_19,12,2023,Este,Invierno,60,138,-146.0,-64.0
Med_19,12,2023,Oeste,Otoño,136,68,76.0,-70.0
Med_19,1,2024,Oeste,Otoño,244,123,108.0,55.0
Med_19,1,2024,Oeste,Verano,269,143,25.0,20.0
Med_19,1,2024,Sur,Invierno,193,288,-76.0,145.0
Med_19,2,2024,Sur,Verano,165,198,-28.0,-90.0
Med_19,2,2024,Oeste,Invierno,178,154,13.0,-44.0
Med_19,2,2024,Sur,Invierno,244,257,66.0,103.0
Med_19,3,2024,Oeste,Otoño,199,210,-45.0,-47.0
Med_19,3,2024,Sur,Verano,176,103,-23.0,-107.0
Med_19,3,2024,Norte,Primavera,252,61,76.0,-42.0
Med_19,4,2024,Este,Otoño,226,310,-26.0,249.0
Med_19,4,2024,Este,Invierno,206,212,-20.0,-98.0
Med_19,4,2024,Norte,Verano,100,174,-106.0,-38.0
Med_19,5,2024,Sur,Primavera,180,111,80.0,-63.0
Med_19,5,2024,Norte,Verano,213,64,33.0,-47.0
Med_19,5,2024,Oeste,Invierno,88,143,-125.0,79.0
Med_19,6,2024,Este,Invierno,95,232,7.0,89.0
Med_19,6,2024,Este,Invierno,152,69,57.0,-163.0
Med_19,6,2024,Este,Otoño,197,133,45.0,64.0
Med_19,7,2024,Sur,Verano,89,232,-108.0,99.0
Med_19,8,2024,Norte,Primavera,264,257,175.0,25.0
Med_19,8,2024,Este,Verano,236,64,-28.0,-193.0
Med_19,8,2024,Oeste,Otoño,290,45,54.0,-19.0
Med_19,9,2024,Sur,Invierno,128,176,-162.0,131.0
Med_19,10,2024,Este,Invierno,238,200,110.0,24.0
Med_19,10,2024,Norte,Invierno,188,173,-50.0,-27.0
Med_19,11,2024,Oeste,Verano,196,278,8.0,105.0
Med_19,11,2024,Norte,Invierno,67,79,-129.0,-199.0
Med_19,11,2024,Norte,Verano,231,290,164.0,211.0
Med_19,12,2024,Este,Verano,121,315,-110.0,25.0
Med_19,12,2024,Este,Verano,286,97,165.0,-218.0
Med_2,1,2023,Norte,Invierno,121,99,0.0,0.0
Med_2,1,2023,Oeste,Primavera,222,226,101.0,127.0
Med_2,1,2023,Sur,Invierno,85,240,-137.0,14.0
Med_2,1,2023,Este,Invierno,117,125,32.0,-115.0
Med_2,2,2023,Este,Primavera,113,251,-4.0,126.0
Med_2,3,2023,Oeste,Primavera,134,283,21.0,32.0
Med_2,3,2023,Sur,Verano,172,199,38.0,-84.0
Med_2,5,2023,Oeste,Invierno,236,210,64.0,11.0
Med_2,5,2023,Oeste,Verano,208,69,-28.0,-141.0
Med_2,6,2023,Oeste,Verano,108,221,-100.0,152.0
Med_2,6,2023,Norte,Otoño,293,245,185.0,24.0
Med_2,7,2023,Oeste,Invierno,199,288,-94.0,43.0
Med_2,7,2023,Este,Invierno,129,202,-70.0,-86.0
Med_2,7,2023,Norte,Otoño,195,86,66.0,-116.0
Med_2,8,2023,Norte,Otoño,78,83,-117.0,-3.0
Med_2,8,2023,Norte,Otoño,76,249,-2.0,166.0
Med_2,9,2023,Sur,Primavera,264,190,188.0,-59.0
Med_2,10,2023,Este,Invierno,112,150,-152.0,-40.0
Med_2,10,2023,Este,Otoño,262,142,150.0,-8.0
Med_2,12,2023,Sur,Primavera,163,242,-99.0,100.0
Med_2,1,2024,Oeste,Otoño,273,157,110.0,-85.0
Med_2,1,2024,Este,Verano,141,201,-132.0,44.0
Med_2,1,2024,Oeste,Verano,278,181,137.0,-20.0
Med_2,2,2024,Este,Verano,54,169,-224.0,-12.0
Med_2,2,2024,Sur,Verano,232,252,178.0,83.0
Med_2,3,2024,Sur,Otoño,209,61,-23.0,-191.0
Med_2,4,2024,Sur,Verano,245,158,36.0,97.0
Med_2,4,2024,Este,Verano,275,75,30.0,-83.0
Med_2,4,2024,Oeste,Otoño,199,162,-76.0,87.0
Med_2,5,2024,Oeste,Verano,77,276,-122.0,114.0
Med_2,5,2024,Oeste,Otoño,158,237,81.0,-39.0
Med_2,5,2024,Oeste,Otoño,269,123,111.0,-114.0
Med_2,6,2024,Oeste,Primavera,169,305,-100.0,182.0
Med_2,6,2024,Este,Invierno,203,219,34.0,-86.0
Med_2,6,2024,Norte,Verano,185,128,-18.0,-91.0
Med_2,8,2024,Norte,Verano,138,261,-47.0,133.0
Med_2,8,2024,Norte,Invierno,185,268,47.0,7.0
Med_2,9,2024,Sur,Primavera,132,240,-53.0,-28.0
Med_2,9,2024,Oeste,Primavera,147,276,15.0,36.0
Med_2,9,2024,Oeste,Primavera,187,188,40.0,-88.0
Med_2,9,2024,Norte,Invierno,231,112,44.0,-76.0
Med_2,9,2024,Norte,Verano,85,285,-146.0,173.0
Med_2,10,2024,Sur,Primavera,263,251,178.0,-34.0
Med_2,10,2024,Oeste,Verano,97,115,-166.0,-136.0
Med_2,10,2024,Este,Verano,227,48,130.0,-67.0
Med_2,11,2024,Oeste,Invierno,261,249,34.0,201.0
Med_2,12,2024,Este,Invierno,244,250,-17.0,1.0
Med_2,12,2024,Este,Otoño,109,67,-135.0,-183.0
Med_20,2,2023,Sur,Primavera,62,295,0.0,0.0
Med_20,2,2023,Norte,Invierno,187,95,125.0,-200.0
Med_20,2,2023,Este,Primavera,243,299,56.0,204.0
Med_20,5,2023,Sur,Verano,255,255,12.0,-44.0
Med_20,5,2023,Norte,Otoño,83,144,-172.0,-111.0
Med_20,5,2023,Sur,Invierno,225,232,142.0,88.0
Med_20,6,2023,Sur,Otoño,187,245,-38.0,13.0
Med_20,7,2023,Este,Primavera,212,77,25.0,-168.0
Med_20,7,2023,Este,Primavera,234,248,22.0,171.0
Med_20,7,2023,Norte,Otoño,75,314,-159.0,66.0
Med_20,7,2023,Oeste,Invierno,158,299,83.0,-15.0
Med_20,8,2023,Sur,Primavera,157,258,-1.0,-41.0
Med_20,8,2023,Sur,Primavera,217,223,60.0,-35.0
Med_20,8,2023,Oeste,Primavera,201,282,-16.0,59.0
Med_20,8,2023,Norte,Verano,226,105,25.0,-177.0
Med_20,9,2023,Este,Invierno,264,263,38.0,158.0
Med_20,10,2023,Sur,Otoño,138,245,-126.0,-18.0
Med_20,10,2023,Oeste,Verano,97,277,-41.0,32.0
Med_20,11,2023,Este,Primavera,122,52,25.0,-225.0
Med_20,11,2023,Este,Otoño,149,179,27.0,127.0
Med_20,11,2023,Este,Primavera,255,301,106.0,122.0
Med_20,11,2023,Oeste,Verano,178,111,-77.0,-190.0
Med_20,11,2023,Norte,Invierno,112,104,-66.0,-7.0
Med_20,11,2023,Sur,Otoño,108,208,-4.0,104.0
Med_20,12,2023,Sur,Primavera,220,61,112.0,-147.0
Med_20,12,2023,Este,Verano,54,318,-166.0,257.0
Med_20,12,2023,Oeste,Verano,236,84,182.0,-234.0
Med_20,1,2024,Norte,Primavera,98,142,-138.0,58.0
Med_20,2,2024,Oeste,Otoño,186,269,88.0,127.0
Med_20,2,2024,Oeste,Invierno,129,186,-57.0,-83.0
Med_20,3,2024,Norte,Primavera,297,122,168.0,-64.0
Med_20,4,2024,Este,Primavera,66,291,-231.0,169.0
Med_20,5,2024,Este,Primavera,212,110,146.0,-181.0
Med_20,6,2024,Sur,Verano,69,153,-143.0,43.0
Med_20,6,2024,Este,Verano,122,231,53.0,78.0
Med_20,6,2024,Oeste,Verano,168,302,46.0,71.0
Med_20,7,2024,Norte,Otoño,173,177,5.0,-125.0
Med_20,7,2024,Este,Primavera,159,175,-14.0,-2.0
Med_20,8,2024,Sur,Invierno,295,248,136.0,73.0
Med_20,8,2024,Oeste,Invierno,182,304,-113.0,56.0
Med_20,8,2024,Oeste,Verano,199,161,17.0,-143.0
Med_20,8,2024,Sur,Otoño,92,305,-107.0,144.0
Med_20,10,2024,Norte,Invierno,286,223,194.0,-82.0
Med_20,10,2024,Este,Verano,287,219,1.0,-4.0
Med_20,10,2024,Este,Invierno,180,229,-107.0,10.0
Med_20,10,2024,Este,Primavera,87,227,-93.0,-2.0
Med_20,10,2024,Oeste,Verano,51,220,-36.0,-7.0
Med_3,1,2023,Este,Otoño,126,109,0.0,0.0
Med_3,1,2023,Norte,Primavera,69,194,-57.0,85.0
Med_3,2,2023,Este,Primavera,217,115,148.0,-79.0
Med_3,2,2023,Norte,Invierno,108,59,-109.0,-56.0
Med_3,3,2023,Sur,Verano,124,75,16.0,16.0
Med_3,3,2023,Este,Otoño,67,318,-57.0,243.0
Med_3,4,2023,Norte,Otoño,251,134,184.0,-184.0
Med_3,4,2023,Sur,Otoño,166,155,-85.0,21.0
Med_3,4,2023,Norte,Verano,149,306,-17.0,151.0
Med_3,6,2023,Sur,Verano,111,180,-38.0,-126.0
Med_3,7,2023,Oeste,Verano,242,314,131.0,134.0
Med_3,7,2023,Sur,Primavera,255,169,13.0,-145.0
Med_3,9,2023,Este,Primavera,270,51,15.0,-118.0
Med_3,9,2023,Norte,Verano,108,78,-162.0,27.0
Med_3,9,2023,Oeste,Verano,133,179,25.0,101.0
Med_3,10,2023,Sur,Otoño,57,281,-76.0,102.0
Med_3,11,2023,Norte,Invierno,219,276,162.0,-5.0
Med_3,11,2023,Este,Verano,244,169,25.0,-107.0
Med_3,12,2023,Este,Primavera,132,260,-112.0,91.0
Med_3,12,2023,Este,Verano,183,290,51.0,30.0
Med_3,12,2023,Norte,Primavera,222,116,39.0,-174.0
Med_3,1,2024,Oeste,Invierno,233,91,11.0,-25.0
Med_3,1,2024,Sur,Otoño,246,92,13.0,1.0
Med_3,1,2024,Sur,Primavera,276,213,30.0,121.0
Med_3,1,2024,Sur,Primavera,231,290,-45.0,77.0
Med_3,2,2024,Norte,Otoño,118,226,-113.0,-64.0
Med_3,2,2024,Este,Otoño,291,53,173.0,-173.0
Med_3,2,2024,Sur,Invierno,288,145,-3.0,92.0
Med_3,2,2024,Norte,Otoño,153,138,-135.0,-7.0
Med_3,2,2024,Sur,Invierno,281,132,128.0,-6.0
Med_3,2,2024,Norte,Otoño,204,124,-77.0,-8.0
Med_3,3,2024,Sur,Verano,110,214,-94.0,90.0
Med_3,3,2024,Sur,Invierno,107,244,-3.0,30.0
Med_3,3,2024,Norte,Primavera,253,51,146.0,-193.0
Med_3,4,2024,Este,Primavera,196,227,-57.0,176.0
Med_3,4,2024,Este,Verano,176,134,-20.0,-93.0
Med_3,5,2024,Este,Verano,55,111,-121.0,-23.0
Med_3,5,2024,Oeste,Primavera,245,83,190.0,-28.0
Med_3,5,2024,Sur,Otoño,219,147,-26.0,64.0
Med_3,6,2024,Oeste,Invierno,251,134,32.0,-13.0
Med_3,6,2024,Este,Primavera,270,240,19.0,106.0
Med_3,6,2024,Sur,Otoño,78,140,-192.0,-100.0
Med_3,7,2024,Oeste,Otoño,258,242,180.0,102.0
Med_3,7,2024,Oeste,Invierno,233,272,-25.0,30.0
Med_3,8,2024,Este,Verano,103,247,-130.0,-25.0
Med_3,8,2024,Oeste,Verano,172,97,69.0,-150.0
Med_3,8,2024,Oeste,Primavera,175,311,3.0,214.0
Med_3,8,2024,Este,Invierno,298,174,123.0,-137.0
Med_3,9,2024,Oeste,Otoño,162,276,-136.0,102.0
Med_3,9,2024,Este,Verano,229,112,67.0,-164.0
Med_3,9,2024,Norte,Invierno,114,266,-115.0,154.0
Med_3,9,2024,Sur,Invierno,158,260,44.0,-6.0
Med_3,9,2024,Norte,Verano,110,212,-48.0,-48.0
Med_3,10,2024,Este,Primavera,56,178,-54.0,-34.0
Med_3,10,2024,Oeste,Primavera,156,44,100.0,-134.0
Med_3,11,2024,Oeste,Verano,149,133,-7.0,89.0
Med_3,11,2024,Norte,Verano,163,45,14.0,-88.0
Med_3,12,2024,Sur,Invierno,52,296,-111.0,251.0
Med_4,1,2023,Sur,Verano,75,66,0.0,0.0
Med_4,1,2023,Oeste,Invierno,153,106,78.0,40.0
Med_4,2,2023,Norte,Verano,84,71,-69.0,-35.0
Med_4,2,2023,Oeste,Otoño,250,87,166.0,16.0
Med_4,2,2023,Este,Invierno,161,265,-89.0,178.0
Med_4,3,2023,Norte,Verano,189,43,28.0,-222.0
Med_4,3,2023,Norte,Verano,146,317,-43.0,274.0
Med_4,3,2023,Oeste,Verano,178,184,32.0,-133.0
Med_4,3,2023,Oeste,Otoño,179,319,1.0,135.0
Med_4,3,2023,Sur,Otoño,124,285,-55.0,-34.0
Med_4,3,2023,Sur,Otoño,165,153,41.0,-132.0
Med_4,4,2023,Este,Verano,82,277,-83.0,124.0
Med_4,4,2023,Oeste,Otoño,126,256,44.0,-21.0
Med_4,5,2023,Oeste,Primavera,215,294,89.0,38.0
Med_4,5,2023,Norte,Verano,119,306,-96.0,12.0
Med_4,6,2023,Norte,Invierno,228,149,109.0,-157.0
Med_4,7,2023,Oeste,Invierno,103,93,-125.0,-56.0
Med_4,7,2023,Este,Primavera,111,314,8.0,221.0
Med_4,7,2023,Este,Verano,251,310,140.0,-4.0
Med_4,9,2023,Este,Verano,161,306,-90.0,-4.0
Med_4,9,2023,Sur,Otoño,75,176,-86.0,-130.0
Med_4,10,2023,Este,Primavera,186,210,111.0,34.0
Med_4,10,2023,Este,Primavera,142,134,-44.0,-76.0
Med_4,10,2023,Oeste,Otoño,57,55,-85.0,-79.0
Med_4,11,2023,Este,Verano,172,303,115.0,248.0
Med_4,12,2023,Oeste,Verano,251,171,79.0,-132.0
Med_4,12,2023,Este,Primavera,188,274,-63.0,103.0
Med_4,1,2024,Sur,Invierno,142,175,-46.0,-99.0
Med_4,1,2024,Sur,Otoño,85,199,-57.0,24.0
Med_4,2,2024,Oeste,Verano,182,298,97.0,99.0
Med_4,2,2024,Oeste,Verano,199,122,17.0,-176.0
Med_4,2,2024,Sur,Otoño,230,134,31.0,12.0
Med_4,2,2024,Oeste,Primavera,236,195,6.0,61.0
Med_4,2,2024,Este,Invierno,218,254,-18.0,59.0
Med_4,2,2024,Oeste,Invierno,210,317,-8.0,63.0
Med_4,3,2024,Oeste,Primavera,210,247,0.0,-70.0
Med_4,4,2024,Este,Primavera,159,312,-51.0,65.0
Med_4,5,2024,Oeste,Invierno,112,316,-47.0,4.0
Med_4,6,2024,Oeste,Otoño,104,247,-8.0,-69.0
Med_4,6,2024,Este,Invierno,129,84,25.0,-163.0
Med_4,6,2024,Sur,Verano,235,82,106.0,-2.0
Med_4,7,2024,Este,Primavera,97,266,-138.0,184.0
Med_4,7,2024,Sur,Invierno,159,234,62.0,-32.0
Med_4,7,2024,Oeste,Primavera,279,262,120.0,28.0
Med_4,7,2024,Norte,Invierno,195,145,-84.0,-117.0
Med_4,9,2024,Este,Primavera,153,309,-42.0,164.0
Med_4,9,2024,Norte,Invierno,118,204,-35.0,-105.0
Med_4,10,2024,Sur,Verano,274,191,156.0,-13.0
Med_4,11,2024,Sur,Otoño,219,136,-55.0,-55.0
Med_4,11,2024,Norte,Invierno,296,126,77.0,-10.0
Med_4,11,2024,Sur,Otoño,121,57,-175.0,-69.0
Med_4,12,2024,Este,Otoño,127,135,6.0,78.0
Med_5,1,2023,Este,Primavera,68,285,0.0,0.0
Med_5,1,2023,Este,Invierno,236,150,168.0,-135.0
Med_5,1,2023,Norte,Otoño,97,285,-139.0,135.0
Med_5,2,2023,Este,Verano,51,151,-46.0,-134.0
Med_5,2,2023,Norte,Invierno,266,241,215.0,90.0
Med_5,2,2023,Este,Invierno,178,52,-88.0,-189.0
Med_5,4,2023,Sur,Invierno,206,309,28.0,257.0
Med_5,5,2023,Norte,Verano,197,250,-9.0,-59.0
Med_5,5,2023,Sur,Verano,71,310,-126.0,60.0
Med_5,5,2023,Sur,Invierno,212,50,141.0,-260.0
Med_5,5,2023,Este,Invierno,249,259,37.0,209.0
Med_5,6,2023,Oeste,Invierno,114,145,-135.0,-114.0
Med_5,6,2023,Norte,Invierno,282,92,168.0,-53.0
Med_5,6,2023,Norte,Invierno,224,124,-58.0,32.0
Med_5,7,2023,Sur,Verano,168,310,-56.0,186.0
Med_5,7,2023,Oeste,Verano,205,230,37.0,-80.0
Med_5,7,2023,Norte,Otoño,273,227,68.0,-3.0
Med_5,8,2023,Norte,Verano,83,268,-190.0,41.0
Med_5,8,2023,Sur,Otoño,160,216,77.0,-52.0
Med_5,8,2023,Este,Invierno,68,182,-92.0,-34.0
Med_5,8,2023,Sur,Otoño,107,198,39.0,16.0
Med_5,8,2023,Sur,Invierno,258,86,151.0,-112.0
Med_5,8,2023,Norte,Verano,113,215,-145.0,129.0
Med_5,8,2023,Norte,Invierno,70,290,-43.0,75.0
Med_5,8,2023,Este,Otoño,227,93,157.0,-197.0
Med_5,9,2023,Sur,Invierno,169,190,-58.0,97.0
Med_5,9,2023,Este,Invierno,206,245,37.0,55.0
Med_5,9,2023,Norte,Primavera,124,271,-82.0,26.0
Med_5,10,2023,Oeste,Verano,226,140,102.0,-131.0
Med_5,11,2023,Norte,Invierno,294,190,68.0,50.0
Med_5,11,2023,Este,Otoño,255,265,-39.0,75.0
Med_5,1,2024,Oeste,Invierno,232,99,-23.0,-166.0
Med_5,1,2024,Sur,Invierno,246,129,14.0,30.0
Med_5,2,2024,Norte,Otoño,269,129,23.0,0.0
Med_5,2,2024,Sur,Verano,153,149,-116.0,20.0
Med_5,2,2024,Sur,Invierno,84,78,-69.0,-71.0
Med_5,3,2024,Sur,Primavera,257,138,173.0,60.0
Med_5,3,2024,Este,Otoño,243,57,-14.0,-81.0
Med_5,3,2024,Sur,Otoño,106,86,-137.0,29.0
Med_5,3,2024,Norte,Primavera,222,264,116.0,178.0
Med_5,5,2024,Sur,Invierno,267,170,45.0,-94.0
Med_5,5,2024,Sur,Primavera,111,105,-156.0,-65.0
Med_5,5,2024,Norte,Invierno,123,50,12.0,-55.0
Med_5,6,2024,Oeste,Invierno,64,203,-59.0,153.0
Med_5,6,2024,Este,Verano,167,190,103.0,-13.0
Med_5,6,2024,Este,Primavera,213,135,46.0,-55.0
Med_5,6,2024,Norte,Invierno,187,151,-26.0,16.0
Med_5,7,2024,Oeste,Otoño,149,307,-38.0,156.0
Med_5,8,2024,Este,Primavera,81,229,-68.0,-78.0
Med_5,8,2024,Este,Otoño,192,93,111.0,-136.0
Med_5,8,2024,Norte,Invierno,150,190,-42.0,97.0
Med_5,8,2024,Sur,Verano,260,286,110.0,96.0
Med_5,9,2024,Norte,Verano,110,47,-150.0,-239.0
Med_5,9,2024,Sur,Otoño,105,139,-5.0,92.0
Med_5,9,2024,Este,Invierno,72,161,-33.0,22.0
Med_5,9,2024,Norte,Otoño,293,71,221.0,-90.0
Med_5,9,2024,Norte,Verano,177,214,-116.0,143.0
Med_5,10,2024,Norte,Primavera,171,203,-6.0,-11.0
Med_5,10,2024,Oeste,Otoño,114,68,-57.0,-135.0
Med_5,10,2024,Oeste,Primavera,108,40,-6.0,-28.0
Med_5,11,2024,Este,Invierno,145,233,37.0,193.0
Med_5,12,2024,Oeste,Invierno,251,236,106.0,3.0
Med_5,12,2024,Norte,Verano,85,221,-166.0,-15.0
Med_5,12,2024,Norte,Verano,220,51,135.0,-170.0
Med_6,1,2023,Norte,Invierno,288,234,0.0,0.0
Med_6,2,2023,Este,Otoño,106,70,-182.0,-164.0
Med_6,2,2023,Norte,Primavera,52,240,-54.0,170.0
Med_6,3,2023,Este,Primavera,206,52,154.0,-188.0
Med_6,3,2023,Oeste,Invierno,115,150,-91.0,98.0
Med_6,3,2023,Este,Verano,266,309,151.0,159.0
Med_6,4,2023,Oeste,Otoño,128,254,-138.0,-55.0
Med_6,5,2023,Sur,Otoño,195,224,67.0,-30.0
Med_6,6,2023,Oeste,Verano,297,304,102.0,80.0
Med_6,6,2023,Oeste,Primavera,207,111,-90.0,-193.0
Med_6,6,2023,Oeste,Verano,279,145,72.0,34.0
Med_6,8,2023,Oeste,Invierno,151,188,-128.0,43.0
Med_6,8,2023,Oeste,Otoño,98,187,-53.0,-1.0
Med_6,9,2023,Oeste,Verano,207,70,109.0,-117.0
Med_6,11,2023,Norte,Otoño,65,168,-142.0,98.0
Med_6,11,2023,Norte,Otoño,131,285,66.0,117.0
Med_6,11,2023,Norte,Primavera,258,237,127.0,-48.0
Med_6,12,2023,Norte,Invierno,228,83,-30.0,-154.0
Med_6,12,2023,Este,Verano,190,56,-38.0,-27.0
Med_6,1,2024,Sur,Invierno,53,205,-137.0,149.0
Med_6,1,2024,Norte,Invierno,193,44,140.0,-161.0
Med_6,1,2024,Este,Invierno,183,203,-10.0,159.0
Med_6,2,2024,Norte,Primavera,227,247,44.0,44.0
Med_6,2,2024,Oeste,Otoño,107,270,-120.0,23.0
Med_6,3,2024,Sur,Primavera,271,47,164.0,-223.0
Med_6,3,2024,Este,Otoño,87,46,-184.0,-1.0
Med_6,4,2024,Norte,Invierno,238,64,151.0,18.0
Med_6,5,2024,Este,Otoño,94,81,-144.0,17.0
Med_6,5,2024,Este,Invierno,113,309,19.0,228.0
Med_6,6,2024,Este,Primavera,120,83,7.0,-226.0
Med_6,6,2024,Oeste,Invierno,231,126,111.0,43.0
Med_6,7,2024,Norte,Invierno,144,270,-87.0,144.0
Med_6,7,2024,Oeste,Primavera,64,127,-80.0,-143.0
Med_6,7,2024,Este,Otoño,204,246,140.0,119.0
Med_6,7,2024,Norte,Invierno,84,162,-120.0,-84.0
Med_6,7,2024,Sur,Verano,108,236,24.0,74.0
Med_6,8,2024,Oeste,Verano,53,150,-55.0,-86.0
Med_6,8,2024,Norte,Verano,69,227,16.0,77.0
Med_6,10,2024,Este,Invierno,104,205,35.0,-22.0
Med_6,10,2024,Sur,Otoño,110,43,6.0,-162.0
Med_6,10,2024,Oeste,Verano,148,292,38.0,249.0
Med_6,10,2024,Este,Primavera,198,210,50.0,-82.0
Med_6,11,2024,Oeste,Primavera,173,89,-25.0,-121.0
Med_6,11,2024,Este,Invierno,167,51,-6.0,-38.0
Med_6,12,2024,Norte,Invierno,89,315,-78.0,264.0
Med_6,12,2024,Oeste,Otoño,139,172,50.0,-143.0
Med_6,12,2024,Oeste,Primavera,95,65,-44.0,-107.0
Med_6,12,2024,Este,Otoño,230,253,135.0,188.0
Med_7,1,2023,Norte,Primavera,296,253,0.0,0.0
Med_7,2,2023,Oeste,Otoño,273,282,-23.0,29.0
Med_7,3,2023,Norte,Primavera,218,285,-55.0,3.0
Med_7,3,2023,Sur,Otoño,230,314,12.0,29.0
Med_7,4,2023,Oeste,Verano,163,165,-67.0,-149.0
Med_7,4,2023,Sur,Verano,59,224,-104.0,59.0
Med_7,4,2023,Este,Invierno,118,53,59.0,-171.0
Med_7,6,2023,Sur,Invierno,203,166,85.0,113.0
Med_7,6,2023,Norte,Verano,186,183,-17.0,17.0
Med_7,7,2023,Oeste,Otoño,281,127,95.0,-56.0
Med_7,7,2023,Norte,Primavera,133,310,-148.0,183.0
Med_7,7,2023,Este,Primavera,282,308,149.0,-2.0
Med_7,7,2023,Norte,Invierno,256,180,-26.0,-128.0
Med_7,8,2023,Oeste,Primavera,107,311,-149.0,131.0
Med_7,9,2023,Sur,Invierno,288,286,181.0,-25.0
Med_7,9,2023,Oeste,Verano,207,108,-81.0,-178.0
Med_7,10,2023,Oeste,Otoño,237,142,30.0,34.0
Med_7,11,2023,Oeste,Verano,120,60,-117.0,-82.0
Med_7,11,2023,Norte,Verano,136,189,16.0,129.0
Med_7,12,2023,Este,Otoño,213,141,77.0,-48.0
Med_7,12,2023,Oeste,Invierno,286,226,73.0,85.0
